post_id,year,price,beds,word
5280271092,2015,6600,3,beautiful
5470675981,2016,4503,2,beautiful
pre2013_79434,2008,5000,4,beautiful
4600309029,2014,4900,2,beautiful
5280294876,2015,5350,3,beautiful
pre2013_162676,2006,4995,2,beautiful
pre2013_137747,2005,1750,1,beautiful
5269386551,2015,4095,2,beautiful
5470743689,2016,3915,2,beautiful
5054819695,2015,2500,1,beautiful
5583581320,2016,8500,4,beautiful
5429200756,2016,3803,1,beautiful
pre2013_10068,2011,1650,2,beautiful
pre2013_145795,2006,1700,2,beautiful
pre2013_98806,2004,1300,1,beautiful
pre2013_44363,2011,2840,1,beautiful
pre2013_141053,2005,1400,1,beautiful
pre2013_66968,2012,2695,1,beautiful
5449979941,2016,3600,2,beautiful
5456968139,2016,4200,2,beautiful
pre2013_61598,2012,1895,1,beautiful
pre2013_13443,2012,2495,2,beautiful
pre2013_50326,2012,2000,4,beautiful
pre2013_46395,2011,2500,3,beautiful
pre2013_12674,2012,1350,1,beautiful
pre2013_58960,2012,1250,1,beautiful
pre2013_52830,2012,2700,4,beautiful
4666372509,2014,2000,3,beautiful
pre2013_142171,2005,2400,3,beautiful
pre2013_10897,2012,2495,4,beautiful
pre2013_1663,2006,1350,2,beautiful
pre2013_42531,2011,2290,4,beautiful
4622963602,2014,3400,4,beautiful
pre2013_55562,2012,1956,2,beautiful
4710863809,2014,1800,3,beautiful
pre2013_5913,2009,2380,3,beautiful
5527087080,2016,2750,3,beautiful
5481598467,2016,2500,2,beautiful
pre2013_19684,2012,3250,6,beautiful
pre2013_134341,2005,1500,3,beautiful
pre2013_151647,2006,2500,4,beautiful
pre2013_25851,2007,1595,1,beautiful
pre2013_23369,2012,2250,3,beautiful
pre2013_62960,2012,2500,4,beautiful
5481458712,2016,3500,3,beautiful
pre2013_7496,2009,1850,2,beautiful
pre2013_130574,2004,2150,2,beautiful
4622920638,2014,3000,4,beautiful
pre2013_29901,2011,2145,3,beautiful
pre2013_10909,2012,2300,3,beautiful
pre2013_55582,2012,1543,1,beautiful
pre2013_12177,2011,2300,4,beautiful
pre2013_84431,2001,1600,NA,beautiful
pre2013_132096,2004,2200,4,beautiful
pre2013_143791,2005,2300,3,beautiful
pre2013_55578,2012,1553,1,beautiful
pre2013_50310,2012,1200,3,beautiful
pre2013_21312,2012,1750,2,beautiful
pre2013_157097,2006,1300,2,beautiful
pre2013_10917,2012,1399,1,beautiful
pre2013_68112,2012,1375,1,beautiful
pre2013_1872,2006,2650,4,beautiful
pre2013_141333,2005,1750,2,beautiful
pre2013_68661,2012,1200,1,beautiful
4865982788,2015,2088,2,beautiful
pre2013_41265,2011,2000,2,beautiful
4834935131,2015,2675,3,beautiful
pre2013_72478,2012,1800,2,beautiful
5419080592,2016,2379,2,beautiful
pre2013_154886,2007,2475,5,beautiful
4137839977,2013,1957,2,beautiful
pre2013_16117,2012,2500,4,beautiful
5807475506,2016,3400,3,beautiful
pre2013_127101,2004,1900,4,beautiful
pre2013_132391,2004,1700,3,beautiful
pre2013_157085,2006,1675,3,beautiful
pre2013_40399,2011,1756,2,beautiful
pre2013_14996,2012,3000,4,beautiful
4655103816,2014,3100,3,beautiful
pre2013_26763,2007,1800,2,beautiful
pre2013_126154,2004,1050,2,beautiful
pre2013_12427,2011,1750,3,beautiful
pre2013_160196,2010,2200,3,beautiful
pre2013_160186,2010,2500,4,beautiful
pre2013_159264,2006,1550,4,beautiful
pre2013_132390,2004,1300,2,beautiful
pre2013_140757,2005,3150,5,beautiful
pre2013_84451,2001,1750,3,beautiful
pre2013_12648,2012,1950,3,beautiful
pre2013_50327,2012,2500,3,beautiful
pre2013_119800,2004,2600,4,beautiful
pre2013_22425,2012,1581,1,beautiful
pre2013_72440,2012,2350,3,beautiful
pre2013_118064,2004,1995,3,beautiful
pre2013_49612,2012,1822,2,beautiful
pre2013_124844,2004,1800,3,beautiful
pre2013_126673,2004,1950,3,beautiful
pre2013_24170,2012,1250,2,beautiful
5449653164,2016,2299,2,beautiful
pre2013_118366,2004,1200,2,beautiful
pre2013_152468,2006,2500,4,beautiful
pre2013_136230,2005,2100,4,beautiful
4924640607,2015,2338,2,beautiful
pre2013_156100,2006,1350,3,beautiful
4639743248,2014,3200,3,beautiful
5752460655,2016,2100,1,beautiful
pre2013_2221,2008,2250,3,beautiful
pre2013_19357,2012,1300,1,beautiful
4834941333,2015,2269,2,beautiful
5818439963,2016,3200,4,beautiful
pre2013_210,2006,1200,1,beautiful
pre2013_132605,2004,1400,2,beautiful
5739690064,2016,3100,3,beautiful
pre2013_47147,2011,1250,1,beautiful
5663566638,2016,3095,4,beautiful
pre2013_25661,2007,2200,3,beautiful
pre2013_34698,2011,2300,4,beautiful
4825335317,2014,1810,1,beautiful
pre2013_156865,2006,1850,2,beautiful
pre2013_136212,2005,2700,4,beautiful
pre2013_34241,2011,2400,3,beautiful
pre2013_14093,2012,1855,1,beautiful
pre2013_4627,2008,1650,2,beautiful
pre2013_15483,2012,2800,4,beautiful
5570997916,2016,2590,2,beautiful
5912980376,2017,2214,1,beautiful
pre2013_3265,2006,1580,3,beautiful
pre2013_155828,2006,2000,4,beautiful
6525219487,2018,3950,3,beautiful
pre2013_141537,2005,1700,3,beautiful
pre2013_122001,2004,1250,2,beautiful
5672519082,2016,2690,3,beautiful
5504037043,2016,4200,4,beautiful
pre2013_54523,2012,1850,2,beautiful
pre2013_60599,2012,4495,5,beautiful
5674089890,2016,2800,2,beautiful
4623109444,2014,1850,2,beautiful
5439542721,2016,2500,2,beautiful
5393651078,2016,3000,4,beautiful
5536771389,2016,3600,4,beautiful
pre2013_15650,2012,1606,2,beautiful
5609222976,2016,3000,3,beautiful
pre2013_16711,2012,2900,4,beautiful
5374650769,2016,3100,4,beautiful
pre2013_122719,2004,2000,3,beautiful
pre2013_10450,2012,1346,1,beautiful
pre2013_39989,2011,2480,4,beautiful
6562368602,2018,2600,2,beautiful
pre2013_70096,2012,2700,3,beautiful
4634170992,2014,2400,2,beautiful
pre2013_133259,2005,1180,2,beautiful
pre2013_131915,2004,1700,3,beautiful
pre2013_82939,2006,2000,3,beautiful
5493009939,2016,3500,3,beautiful
pre2013_6486,2009,1686,2,beautiful
pre2013_137857,2005,1750,3,beautiful
pre2013_139797,2005,1095,2,beautiful
5609311845,2016,3150,3,beautiful
pre2013_135843,2005,1495,3,beautiful
5858917575,2016,2950,4,beautiful
pre2013_35126,2011,2850,4,beautiful
pre2013_35208,2011,2600,4,beautiful
pre2013_10746,2011,2700,4,beautiful
3812489970,2013,2275,3,beautiful
3812204246,2013,2299,3,beautiful
pre2013_159083,2006,2500,NA,beautiful
pre2013_136878,2005,1800,3,beautiful
pre2013_154862,2007,1995,4,beautiful
pre2013_152281,2006,2500,4,beautiful
4030391667,2013,1200,3,beautiful
5818440690,2016,2500,3,beautiful
pre2013_120882,2004,900,1,beautiful
5547652858,2016,3200,4,beautiful
pre2013_131134,2004,2300,4,beautiful
pre2013_159085,2006,1400,2,beautiful
5403501642,2016,3200,3,beautiful
pre2013_159336,2006,2100,4,beautiful
pre2013_24546,2006,2480,4,beautiful
pre2013_153031,2006,2100,4,beautiful
pre2013_121597,2004,1900,3,beautiful
pre2013_28338,2008,2750,3,beautiful
6505604326,2018,2395,2,beautiful
pre2013_77576,2009,2600,4,beautiful
5514685048,2016,3450,3,beautiful
pre2013_133142,2004,1500,4,beautiful
pre2013_46389,2011,1100,1,beautiful
pre2013_79227,2008,3400,4,beautiful
pre2013_22880,2012,2400,3,beautiful
pre2013_3237,2006,1699,2,beautiful
pre2013_22455,2012,1795,2,beautiful
pre2013_144720,2005,1900,3,beautiful
pre2013_151920,2006,1310,2,beautiful
pre2013_19474,2012,2300,3,beautiful
5739663646,2016,2600,3,beautiful
5771171523,2016,1925,1,beautiful
pre2013_76897,2010,2350,4,beautiful
pre2013_22664,2012,1440,1,beautiful
pre2013_21793,2012,2985,4,beautiful
5403551820,2016,3450,4,beautiful
pre2013_50918,2012,1685,3,beautiful
pre2013_137805,2005,995,2,beautiful
pre2013_24617,2006,2050,3,beautiful
pre2013_60977,2012,2100,3,beautiful
5752456254,2016,2250,2,beautiful
pre2013_4567,2008,1500,2,beautiful
pre2013_22985,2012,1283,1,beautiful
pre2013_5974,2009,1470,1,beautiful
pre2013_120382,2004,1200,2,beautiful
pre2013_25535,2007,1700,3,beautiful
pre2013_117734,2004,950,1,beautiful
pre2013_13982,2012,2300,3,beautiful
pre2013_140485,2005,1750,2,beautiful
pre2013_158920,2006,2350,4,beautiful
pre2013_40467,2011,900,1,beautiful
pre2013_130920,2004,1395,2,beautiful
pre2013_53851,2012,1802,2,beautiful
pre2013_120327,2004,1995,3,beautiful
5609272021,2016,2998,4,beautiful
pre2013_136041,2005,2400,4,beautiful
pre2013_8486,2011,2450,3,beautiful
4776740599,2014,3500,3,beautiful
pre2013_469,2006,1968,3,beautiful
4038886351,2013,2250,4,beautiful
pre2013_125130,2004,1750,3,beautiful
4168293679,2013,2500,3,beautiful
5660226902,2016,2650,2,beautiful
pre2013_158394,2006,2500,3,beautiful
5413382358,2016,2400,2,beautiful
pre2013_6561,2009,1400,1,beautiful
5531800330,2016,5300,5,beautiful
pre2013_34693,2011,1495,2,beautiful
pre2013_159148,2006,1200,1,beautiful
6531228779,2018,4250,0,beautiful
pre2013_39995,2011,1700,3,beautiful
pre2013_122225,2004,1750,3,beautiful
pre2013_155041,2007,2600,4,beautiful
pre2013_141700,2005,2200,3,beautiful
pre2013_17228,2012,2500,4,beautiful
pre2013_131940,2004,1600,3,beautiful
4571123172,2014,2083,1,beautiful
pre2013_155057,2007,1785,2,beautiful
4651150612,2014,1975,NA,beautiful
5799781129,2016,2999,3,beautiful
pre2013_14010,2012,2650,4,beautiful
pre2013_38099,2011,2550,4,beautiful
pre2013_155071,2007,1950,2,beautiful
pre2013_143757,2005,2375,4,beautiful
5615333521,2016,2300,2,beautiful
5429306117,2016,2765,2,beautiful
pre2013_4807,2007,2200,4,beautiful
pre2013_152636,2006,1450,1,beautiful
pre2013_5071,2007,1800,2,beautiful
4611912781,2014,2250,3,beautiful
5243378248,2015,2175,2,beautiful
5460165843,2016,2500,2,beautiful
pre2013_15372,2012,2000,3,beautiful
5234592012,2015,3100,2,beautiful
pre2013_80290,2007,1375,1,beautiful
pre2013_150812,2006,1250,1,beautiful
pre2013_70559,2012,1745,2,beautiful
5625038993,2016,3600,4,beautiful
pre2013_137565,2005,1495,3,beautiful
pre2013_7451,2008,2195,3,beautiful
pre2013_152716,2006,1285,2,beautiful
3562852510,2013,2880,4,beautiful
pre2013_2533,2006,2000,3,beautiful
5536761464,2016,4295,4,beautiful
pre2013_138913,2005,2300,3,beautiful
5766013430,2016,3150,3,beautiful
pre2013_34239,2011,2400,3,beautiful
pre2013_122545,2004,2950,4,beautiful
pre2013_4778,2007,1800,3,beautiful
pre2013_62592,2012,4400,6,beautiful
4777662537,2014,3000,4,beautiful
pre2013_51943,2012,2295,3,beautiful
pre2013_8552,2011,2100,3,beautiful
5672624739,2016,3300,4,beautiful
pre2013_26793,2007,1800,2,beautiful
pre2013_140487,2005,1750,2,beautiful
5739667977,2016,2600,3,beautiful
pre2013_71953,2012,2200,3,beautiful
6505546670,2018,3500,3,beautiful
pre2013_151496,2006,1850,3,beautiful
pre2013_159561,2006,2050,3,beautiful
pre2013_151545,2006,1800,3,beautiful
pre2013_8733,2011,2495,4,beautiful
pre2013_151772,2006,2499,4,beautiful
5523675661,2016,2250,2,beautiful
pre2013_5330,2007,2095,4,beautiful
pre2013_6267,2009,2100,3,beautiful
pre2013_81661,2007,2200,3,beautiful
pre2013_24020,2012,1200,3,beautiful
pre2013_77606,2009,1680,3,beautiful
pre2013_159005,2006,1600,3,beautiful
pre2013_70588,2012,1445,3,beautiful
pre2013_8522,2011,2300,3,beautiful
pre2013_119255,2004,1625,2,beautiful
pre2013_35131,2011,2400,3,beautiful
pre2013_77518,2009,2250,3,beautiful
5548987199,2016,3619,2,beautiful
5429297485,2016,1925,1,beautiful
5570964199,2016,3695,3,beautiful
pre2013_49624,2012,1590,1,beautiful
4611766620,2014,2900,3,beautiful
pre2013_18417,2012,1425,1,beautiful
pre2013_55927,2012,2250,3,beautiful
pre2013_6220,2009,2150,3,beautiful
pre2013_140591,2005,799,1,beautiful
pre2013_71984,2012,2400,4,beautiful
pre2013_12921,2012,2995,4,beautiful
pre2013_160094,2008,1775,2,beautiful
4651177015,2014,2098,2,beautiful
pre2013_16866,2012,1700,3,beautiful
pre2013_72495,2012,2800,3,beautiful
pre2013_48137,2012,3500,5,beautiful
pre2013_84798,2003,2250,2,beautiful
pre2013_89068,2004,675,NA,beautiful
pre2013_29782,2011,2500,2,beautiful
pre2013_100729,2004,1050,0,beautiful
pre2013_89942,2004,1550,1,beautiful
pre2013_93705,2004,2400,2,beautiful
pre2013_90465,2004,1550,2,beautiful
pre2013_120208,2004,1550,2,beautiful
pre2013_90946,2004,3400,3,beautiful
pre2013_120635,2004,3400,3,beautiful
pre2013_91037,2004,3400,3,beautiful
pre2013_95279,2004,1625,1,beautiful
pre2013_92123,2004,2500,2,beautiful
pre2013_121751,2004,2500,2,beautiful
pre2013_92899,2004,2400,2,beautiful
pre2013_139141,2005,580,5,beautiful
pre2013_60769,2012,5000,3,beautiful
pre2013_141463,2005,2500,3,beautiful
pre2013_96047,2004,1750,2,beautiful
pre2013_4387,2008,2395,2,beautiful
pre2013_101762,2004,2300,2,beautiful
pre2013_102723,2004,1800,2,beautiful
pre2013_132537,2004,1800,2,beautiful
pre2013_98841,2004,1475,1,beautiful
pre2013_99135,2004,1650,1,beautiful
pre2013_100040,2004,1350,1,beautiful
pre2013_130353,2004,2800,3,beautiful
pre2013_30710,2011,5000,3,beautiful
pre2013_101251,2004,1250,1,beautiful
pre2013_101517,2004,1475,1,beautiful
pre2013_131250,2004,1475,1,beautiful
pre2013_101582,2004,1900,3,beautiful
pre2013_131395,2004,1900,3,beautiful
pre2013_102045,2004,1395,1,beautiful
pre2013_102232,2004,1375,1,beautiful
pre2013_102358,2004,1400,1,beautiful
pre2013_102295,2004,2300,2,beautiful
pre2013_43974,2011,2990,3,beautiful
pre2013_141955,2005,1200,0,beautiful
pre2013_147782,2006,3000,2,beautiful
pre2013_77169,2010,1725,1,beautiful
pre2013_155818,2006,1850,1,beautiful
pre2013_70371,2012,2150,1,beautiful
4662783137,2014,6000,4,beautiful
pre2013_81812,2007,4200,4,beautiful
pre2013_44726,2011,3600,3,beautiful
pre2013_53686,2012,3900,2,beautiful
pre2013_54780,2012,2100,1,beautiful
pre2013_148024,2006,2500,2,beautiful
pre2013_47352,2012,2500,2,beautiful
pre2013_47350,2012,3995,2,beautiful
pre2013_37993,2011,1350,0,beautiful
5071732585,2015,3295,1,beautiful
pre2013_1451,2006,1400,1,beautiful
pre2013_31299,2011,4695,3,beautiful
4807662283,2014,1500,2,beautiful
pre2013_24496,2006,1050,1,beautiful
pre2013_2438,2010,1095,2,beautiful
5774709450,2016,2050,2,beautiful
pre2013_13046,2012,2250,3,beautiful
4807663427,2014,1600,3,beautiful
pre2013_7391,2008,1695,3,beautiful
pre2013_10351,2012,1695,2,beautiful
pre2013_77520,2009,1150,1,beautiful
pre2013_31110,2011,1400,2,beautiful
pre2013_9846,2011,2795,4,beautiful
pre2013_28185,2008,1675,3,beautiful
pre2013_9833,2011,1795,3,beautiful
pre2013_7084,2008,1600,2,beautiful
4855520624,2015,1975,3,beautiful
pre2013_14334,2012,1950,4,beautiful
4977663333,2015,1746,1,beautiful
pre2013_36431,2011,1650,4,beautiful
pre2013_11440,2011,2200,4,beautiful
pre2013_51923,2012,1350,2,beautiful
pre2013_83793,2006,1850,3,beautiful
pre2013_2976,2006,1425,2,beautiful
pre2013_7372,2008,2300,NA,beautiful
4164241347,2013,1300,2,beautiful
pre2013_56815,2012,949,1,beautiful
pre2013_37286,2011,1400,3,beautiful
pre2013_18815,2012,1350,2,beautiful
pre2013_38465,2011,1195,2,beautiful
pre2013_160009,2007,2900,3,beautiful
pre2013_50059,2012,1800,4,beautiful
pre2013_13730,2012,2175,3,beautiful
6503028042,2018,1950,3,beautiful
pre2013_2801,2006,1595,2,beautiful
pre2013_28335,2008,950,1,beautiful
4030482164,2013,1150,2,beautiful
4077842714,2013,1600,3,beautiful
pre2013_58929,2012,3900,4,beautiful
pre2013_12374,2011,1250,2,beautiful
pre2013_20881,2012,1250,3,beautiful
pre2013_83325,2006,1050,1,beautiful
pre2013_159957,2007,1500,2,beautiful
5615353620,2016,1800,2,beautiful
pre2013_65414,2012,1397,1,beautiful
pre2013_80317,2007,799,1,beautiful
pre2013_41843,2011,1800,4,beautiful
pre2013_64969,2012,1950,4,beautiful
5413961469,2016,2200,3,beautiful
pre2013_67696,2012,1600,3,beautiful
4597861902,2014,2045,2,beautiful
pre2013_35186,2011,825,1,beautiful
4634375731,2014,1880,3,beautiful
pre2013_69108,2012,1700,4,beautiful
4636672812,2014,1780,3,beautiful
pre2013_46799,2011,1344,1,beautiful
pre2013_33816,2011,1395,3,beautiful
pre2013_7766,2010,1495,3,beautiful
pre2013_64959,2012,1550,3,beautiful
pre2013_20857,2012,1799,3,beautiful
pre2013_7820,2010,1195,2,beautiful
pre2013_155179,2007,1975,4,beautiful
4080707899,2013,1400,2,beautiful
4611727632,2014,1495,NA,beautiful
5789492024,2016,1500,2,beautiful
pre2013_26324,2007,2200,4,beautiful
pre2013_25141,2007,1260,1,beautiful
pre2013_35152,2011,1275,3,beautiful
pre2013_27960,2008,1450,3,beautiful
4634376487,2014,1780,3,beautiful
pre2013_17681,2012,875,2,beautiful
pre2013_38171,2011,1489,4,beautiful
pre2013_52286,2012,1400,3,beautiful
pre2013_151711,2006,1500,2,beautiful
pre2013_139658,2005,1700,4,beautiful
pre2013_67649,2012,995,2,beautiful
pre2013_119614,2004,1800,3,beautiful
pre2013_70124,2012,2400,4,beautiful
pre2013_22454,2012,1875,3,beautiful
pre2013_15466,2012,1045,2,beautiful
pre2013_34259,2011,1600,3,beautiful
4689180059,2014,1945,2,beautiful
4815961863,2014,1450,3,beautiful
3878891816,2013,1200,2,beautiful
pre2013_19001,2012,1495,2,beautiful
4270064279,2014,2100,4,beautiful
pre2013_69116,2012,1500,3,beautiful
pre2013_69117,2012,848,1,beautiful
pre2013_18613,2012,1550,NA,beautiful
pre2013_22228,2012,1450,3,beautiful
pre2013_24341,2012,1200,3,beautiful
pre2013_72492,2012,2400,4,beautiful
4825256209,2014,1150,1,beautiful
pre2013_81323,2007,2100,3,beautiful
pre2013_124538,2004,1600,3,beautiful
pre2013_152743,2006,1595,3,beautiful
pre2013_120267,2004,1800,3,beautiful
pre2013_7765,2011,1299,3,beautiful
pre2013_28841,2006,3600,2,beautiful
pre2013_151326,2006,2200,4,beautiful
pre2013_118978,2004,1875,4,beautiful
pre2013_62308,2012,1200,2,beautiful
6447117421,2018,2083,2,beautiful
pre2013_10713,2011,1460,2,beautiful
pre2013_4904,2007,2499,4,beautiful
pre2013_142,2006,1185,2,beautiful
pre2013_36015,2011,1800,3,beautiful
pre2013_62931,2012,1550,2,beautiful
pre2013_2097,2006,1700,NA,beautiful
6565269353,2018,1500,1,beautiful
pre2013_53503,2012,1375,2,beautiful
pre2013_143,2006,885,1,beautiful
pre2013_14879,2012,1295,2,beautiful
pre2013_12646,2012,2200,4,beautiful
pre2013_17417,2012,1595,3,beautiful
pre2013_17489,2012,1200,2,beautiful
5504057787,2016,1400,1,beautiful
pre2013_131201,2004,1900,4,beautiful
pre2013_19363,2012,1995,4,beautiful
pre2013_18795,2012,1295,2,beautiful
pre2013_34747,2011,1650,4,beautiful
4024815467,2013,1850,4,beautiful
pre2013_69122,2012,2169,4,beautiful
pre2013_79983,2007,1690,4,beautiful
pre2013_79985,2007,1300,NA,beautiful
pre2013_18655,2012,1195,3,beautiful
pre2013_22143,2012,2200,4,beautiful
pre2013_59785,2012,1000,3,beautiful
pre2013_28678,2008,1025,1,beautiful
pre2013_67705,2012,1750,3,beautiful
pre2013_25588,2007,2500,5,beautiful
pre2013_33831,2011,3500,5,beautiful
pre2013_15285,2012,1295,3,beautiful
pre2013_154830,2007,1900,4,beautiful
pre2013_154059,2007,2350,3,beautiful
pre2013_156454,2006,2600,4,beautiful
4600521766,2014,2750,3,beautiful
4611697404,2014,2995,3,beautiful
pre2013_102092,2004,1775,3,beautiful
4662568207,2014,1600,0,beautiful
pre2013_51474,2012,1600,2,beautiful
pre2013_122619,2004,2050,3,beautiful
pre2013_71073,2012,1495,2,beautiful
pre2013_123806,2004,2350,3,beautiful
5660228432,2016,2975,1,beautiful
pre2013_133121,2004,1375,1,beautiful
5674063205,2016,2100,1,beautiful
5154715371,2015,3800,4,beautiful
pre2013_23872,2012,1295,1,beautiful
5935138252,2017,2200,1,beautiful
pre2013_9649,2011,1145,1,beautiful
pre2013_28030,2008,2250,2,beautiful
pre2013_127483,2004,1350,2,beautiful
pre2013_40873,2011,2695,4,beautiful
pre2013_119170,2004,1650,3,beautiful
6287969415,2017,4600,3,beautiful
pre2013_32341,2011,1600,2,beautiful
5752461512,2016,1700,1,beautiful
4815550573,2014,1800,1,beautiful
pre2013_128888,2004,1550,2,beautiful
pre2013_25897,2007,2100,2,beautiful
4264233355,2013,1625,1,beautiful
pre2013_65812,2012,1200,1,beautiful
4956737684,2015,2297,2,beautiful
pre2013_12221,2011,1750,NA,beautiful
pre2013_127292,2004,1470,1,beautiful
4665423772,2014,3600,4,beautiful
pre2013_26392,2007,1085,NA,beautiful
5951160840,2017,3500,4,beautiful
pre2013_67223,2012,1025,0,beautiful
pre2013_57760,2012,1450,1,beautiful
pre2013_127107,2004,965,1,beautiful
pre2013_10328,2012,450,1,beautiful
pre2013_160201,2010,1600,2,beautiful
pre2013_54913,2012,1210,1,beautiful
pre2013_57139,2012,2505,2,beautiful
5796412806,2016,3990,3,beautiful
6287954342,2017,3500,3,beautiful
pre2013_45228,2011,3295,3,beautiful
pre2013_117238,2002,1100,1,beautiful
pre2013_13889,2012,1400,1,beautiful
pre2013_56214,2012,1203,1,beautiful
pre2013_7507,2009,900,1,beautiful
pre2013_3253,2006,2000,NA,beautiful
pre2013_118196,2004,2450,3,beautiful
4259986451,2013,1495,1,beautiful
pre2013_124805,2004,1200,2,beautiful
4691195381,2014,1550,1,beautiful
5605402377,2016,1950,1,beautiful
pre2013_126436,2004,795,1,beautiful
pre2013_136773,2005,980,0,beautiful
pre2013_143024,2005,1650,2,beautiful
pre2013_152246,2006,1630,2,beautiful
pre2013_152246,2006,1630,2,beautiful
5570977465,2016,3124,2,beautiful
pre2013_76906,2010,1400,2,beautiful
pre2013_80247,2007,1255,0,beautiful
pre2013_123997,2004,1295,1,beautiful
pre2013_18949,2012,1800,2,beautiful
pre2013_18303,2012,1630,1,beautiful
pre2013_128150,2004,1500,2,beautiful
pre2013_60944,2012,2300,3,beautiful
6296805229,2017,3147,2,beautiful
pre2013_133429,2005,1375,1,beautiful
pre2013_40003,2011,1200,1,beautiful
pre2013_118323,2004,2900,4,beautiful
